categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
Livros e Referências,2,Skoob - Para quem ama livros!,com.gaudium.skoob,Skeelo,contato@skoob.com.br,https://www.skoob.com.br,Livros e referências,4.0651164,150781,35925,1.000.000+,1000000,4497670,1,0,BRL,0,0,,Classificação Livre,11 de abr. de 2015,1781903987,5.3.3,,Organize suas leituras e leia cada vez mais.,https://play.google.com/store/apps/details?id=com.gaudium.skoob&hl=pt&gl=br,39,48,31,normal,494005,0.0,0.0,0.0,0.0,0.0,0.0,média,25,2.96,44.0,44.0,"SerpAPI, ScrapingBee"
Entretenimento,4,HBO Max: programas e filmes,com.wbd.stream,"WarnerMedia Global Digital Services, LLC",support@hbomax.com,https://help.max.com,Entretenimento,4.8113165,5386039,58644,100.000.000+,100000000,204157909,1,0,BRL,1,1,"R$ 12,99 – R$ 809,99 por item",Classificação 16 anos,21 de fev. de 2024,1781626534,Varies with device,,"Assista reality shows, filmes, séries originais e muito mais na HBO Max.",https://play.google.com/store/apps/details?id=com.wbd.stream&hl=pt&gl=br,0,44,27,gigante,29131609,4331595.11,15469982.54,50277443.25,9591389.17,83537905.71,51793501.54,alta,25,4.24,84.0,16.0,"SerpAPI, ScrapingBee"
Livros e Referências,6,Google Play Livros,com.google.android.apps.books,Google LLC,googleplay-support@google.com,http://play.google.com/,Livros e referências,4.8230867,3162681,50665,1.000.000.000+,1000000000,3829340433,1,0,BRL,0,1,"R$ 0,06 – R$ 41.600,42 por item",Classificação 16 anos,6 de dez. de 2010,1782149184,Varies with device,,Todos os seus livros preferidos para você ler e ouvir onde quiser.,https://play.google.com/store/apps/details?id=com.google.android.apps.books&hl=pt&gl=br,0,45,27,gigante,610769216,6131208.51,21897173.26,71165813.09,13576247.42,118244735.59,73311736.07,alta,25,4.44,84.0,8.0,"SerpAPI, ScrapingBee"
Livros e Referências,5,Amazon Kindle,com.amazon.kindle,Amazon Mobile LLC,kindle-cs-support@amazon.com,http://www.amazon.com/kindleapps,Livros e referências,4.9114547,4711268,66370,100.000.000+,100000000,482884873,1,0,BRL,1,1,"R$ 6,25 – R$ 51,99 por item",Classificação Livre,28 de jun. de 2010,1782470297,Varies with device,,"Aproveite milhões de livros, incluindo milhares de livros digitais gratuitos",https://play.google.com/store/apps/details?id=com.amazon.kindle&hl=pt&gl=br,0,45,27,gigante,71286717,787498.15,2812493.4,9140603.54,1743745.91,15187464.35,9416227.9,alta,25,4.36,80.0,12.0,"SerpAPI, ScrapingBee"
Entretenimento,9,Prime Video,com.amazon.avod.thirdpartyclient,Amazon Mobile LLC,pv-android-feedback@amazon.com,http://www.primevideo.com,Entretenimento,4.527291,5397366,215444,500.000.000+,500000000,896792659,1,0,BRL,1,1,"R$ 0,30 – R$ 1.549,90 por item",Classificação 16 anos,13 de dez. de 2016,1782525049,Varies with device,,"Assista a filmes, séries, conteúdos ao vivo e esportes",https://play.google.com/store/apps/details?id=com.amazon.avod.thirdpartyclient&hl=pt&gl=br,0,39,25,gigante,135573109,1570689.78,5609606.34,18231220.61,3477955.93,30291874.24,18780962.03,alta,25,2.6,36.0,56.0,"SerpAPI, ScrapingBee"
Entretenimento,8,IMDb Cinema & TV,com.imdb.mobile,IMDb,android@imdb.com,http://www.imdb.com,Entretenimento,4.4997416,966898,8526,100.000.000+,100000000,213420444,1,0,BRL,1,0,,Classificação 14 anos,29 de jun. de 2010,1781715060,9.3.2.109320400,,"A IMDb é a maior coleção de filmes, informação sobre TV e celebridades. 🎬 📺",https://play.google.com/store/apps/details?id=com.imdb.mobile&hl=pt&gl=br,0,38,25,gigante,27734164,15654.29,55908.19,181701.63,26835.93,301904.24,144914.03,alta,25,4.12,80.0,20.0,"SerpAPI, ScrapingBee"
Entretenimento,1,"Pluto TV – TV, Filmes e Séries",tv.pluto.android,"Pluto, Inc.",support@pluto.tv,http://pluto.tv/support,Entretenimento,3.969309,799110,78782,100.000.000+,100000000,286821767,1,0,BRL,1,0,,Classificação 16 anos,2 de set. de 2014,1778606457,Varies with device,,"Canais ao vivo, grandes sucessos do cinema e séries para maratonar. Grátis!",https://play.google.com/store/apps/details?id=tv.pluto.android&hl=pt&gl=br,0,25,4,gigante,31428816,14399.11,51425.4,167132.55,24684.19,277697.17,133294.64,alta,25,4.04,68.0,24.0,"SerpAPI, ScrapingBee"
Entretenimento,3,Plex: Streaming de filmes e TV,com.plexapp.android,"Plex, Inc.",support@plex.tv,https://www.plex.tv,Entretenimento,3.3496678,480628,8980,100.000.000+,100000000,109704174,1,0,BRL,1,1,"R$ 3,29 – R$ 5.049,99 por item",Classificação 16 anos,16 de fev. de 2011,1782732900,Varies with device,,Streaming de filmes online e TV em direto em todos os ecrãs sem subscrição,https://play.google.com/store/apps/details?id=com.plexapp.android&hl=pt&gl=br,0,19,2,gigante,13875677,183960.39,657001.41,2135254.58,407340.87,3547807.61,2199640.72,alta,25,1.84,16.0,76.0,"SerpAPI, ScrapingBee"
Entretenimento,10,TV Time: Seguir Séries e filme,com.tozelabs.tvshowtime,Whip Networks,support@tvtime.com,https://www.tvtime.com,Entretenimento,3.9384487,551116,41887,10.000.000+,10000000,27876712,1,0,BRL,0,0,,Classificação 16 anos,8 de nov. de 2013,1780473176,10.11.0+2026052201,,Acompanhe o que você está assistindo!,https://play.google.com/store/apps/details?id=com.tozelabs.tvshowtime&hl=pt&gl=br,19,47,0,normal,2772406,0.0,0.0,0.0,0.0,0.0,0.0,média,25,4.72,92.0,8.0,"SerpAPI, ScrapingBee"
Entretenimento,5,Netflix,com.netflix.mediaclient,"Netflix, Inc.",playstore@netflix.com,http://www.netflix.com,Entretenimento,4.0968723,15161710,1117903,1.000.000.000+,1000000000,3502212653,1,0,BRL,0,0,,Classificação 16 anos,5 de mai. de 2011,1782778439,Varies with device,,A Netflix é líder mundial em serviço de assinatura de filmes e séries de TV.,https://play.google.com/store/apps/details?id=com.netflix.mediaclient&hl=pt&gl=br,0,29,0,gigante,506182184,0.0,0.0,0.0,0.0,0.0,0.0,média,25,3.28,56.0,40.0,"SerpAPI, ScrapingBee"
