categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
Beleza,8,Skincare Routine: FeelinMySkin,com.feelinmyskin.app,FeelinMySkin,contact@feelinmyskin.com,https://www.feelinmyskin.com/,Beleza,4.6534653,4318,90,100.000+,100000,325917,1,0,BRL,0,1,"R$ 14,99 – R$ 149,99 por item",Classificação Livre,8 de ago. de 2020,1782036980,2.11.356,,Skin Care Routines Planner • Acne & Product Tracker • Journal & Community,https://play.google.com/store/apps/details?id=com.feelinmyskin.app&hl=pt&gl=br,100,61,94,pequeno/indie,34473,1204.31,4301.09,13978.54,2666.68,23225.89,14400.05,média,25,4.84,96.0,0.0,"SerpAPI, ScrapingBee"
Ferramentas,19,Upload Labs - Computer Manager,com.enigmadev.uploadlabs,EnigmaDev Studios,enigmadev.studios@gmail.com,https://www.enigmadevstudios.com/,Simulador,4.6477275,2155,41,100.000+,100000,438403,1,0,BRL,1,1,"R$ 20,99 – R$ 49,99 por item",Classificação Livre,2 de out. de 2025,1781547280,2.2.12,,Gerenciador de computadores baseado em nós. Crie e otimize seu sistema operacional para salvar o universo.,https://play.google.com/store/apps/details?id=com.enigmadev.uploadlabs&hl=pt&gl=br,100,59,93,pequeno/indie,40048,1010.97,3610.6,11734.44,2238.57,19497.22,12088.28,média,25,4.76,96.0,4.0,"SerpAPI, ScrapingBee"
Esportes,10,Superscore: Resultados Ao Vivo,com.superscore,Sportening,help@superscore.live,http://superscore.live,Esportes,4.951002,7780,764,500.000+,500000,823065,1,0,BRL,1,0,,Classificação 14 anos,23 de jan. de 2025,1781793702,2.14.1,,"Copa do Mundo 2026 ao vivo — placar, escalações e grupos. Sem anúncios.",https://play.google.com/store/apps/details?id=com.superscore&hl=pt&gl=br,84,74,93,pequeno/indie,91429,60.71,216.83,704.71,104.08,1170.9,562.03,alta,25,4.8,96.0,4.0,"SerpAPI, ScrapingBee"
Produtividade,4,Weeklo: Planejador Semanal,app.weeklo.weeklyplanner.schedule,Unique Pixel Studio,support@weeklo.app,https://weeklo.app/,Produtividade,4.909091,432,12,10.000+,10000,33081,1,0,BRL,0,1,"R$ 7,99 – R$ 299,99 por item",Classificação Livre,19 de dez. de 2025,1783119683,2.0.2,,"Planejador semanal simples para sua agenda semanal, tarefas e compromissos.",https://play.google.com/store/apps/details?id=app.weeklo.weeklyplanner.schedule&hl=pt&gl=br,100,58,93,pequeno/indie,2554,188.33,672.62,2186.02,417.03,3632.16,2251.94,baixa,13,4.85,92.3,0.0,"SerpAPI, ScrapingBee"
Personalização,21,Ícone 3D Rolante Live Launcher,com.rollingicon.live.wallpaper.rollingapp,Radhe Radhe App,radheradhe062000@gmail.com,https://3drollingiconlivelauncher.blogspot.com,Personalização,4.7380953,6879,15,500.000+,500000,928091,1,0,BRL,1,0,,Classificação Livre,12 de abr. de 2026,1782216935,2.4,,Deixe sua tela divertida com ícones 3D rolantes e temas de launcher animados.,https://play.google.com/store/apps/details?id=com.rollingicon.live.wallpaper.rollingapp&hl=pt&gl=br,94,62,93,pequeno/indie,103734,68.88,246.02,799.56,118.09,1328.49,637.68,alta,25,4.48,92.0,8.0,"SerpAPI, ScrapingBee"
Notícias e Revistas,14,Hube Jornais,tv.bennu.hube,Bennu TV do Brasil,atendimento@hubeapp.com.br,https://www.hubeapp.com.br,Notícias e revistas,4.559908,8696,2480,100.000+,100000,363366,1,0,BRL,0,1,"R$ 20,99 por item",Classificação Livre,9 de jan. de 2019,1781551963,8.1.11,,Os principais jornais do país e muito mais.,https://play.google.com/store/apps/details?id=tv.bennu.hube&hl=pt&gl=br,100,56,93,pequeno/indie,38660,343.67,1227.38,3988.99,760.98,6627.86,4109.27,alta,25,4.56,92.0,4.0,"SerpAPI, ScrapingBee"
Música e Áudio,20,Harmonify - MP3 & Online Music,com.nova.groovy,nova tech,freeinfonewz@gmail.com,https://www.novatech-apps.com/,Música e áudio,4.40625,332,17,10.000+,10000,42261,1,0,BRL,1,1,"R$ 2,99 – R$ 11,99 por item",Classificação 12 anos,21 de nov. de 2024,1776604526,1.0.0,,"Transmita músicas, podcasts, audiolivros e reproduza músicas locais offline.",https://play.google.com/store/apps/details?id=com.nova.groovy&hl=pt&gl=br,100,57,93,pequeno/indie,3011,10.5,37.51,121.9,23.25,202.54,125.57,média,16,4.44,87.5,6.2,"SerpAPI, ScrapingBee"
Mapas e Navegação,11,Mapa GPS: planejador de rotas,com.gpsnavigation.maps.driving.directions.routeplanner,VidaTech,TikDSaverTool@gmail.com,https://www.vidatool.com/,Mapas e navegação,4.732673,4484,112,1.000.000+,1000000,1173156,1,0,BRL,1,1,"R$ 5,99 – R$ 74,99 por item",Classificação Livre,20 de abr. de 2023,1779671052,1.7.14,,"Mapas GPS de navegação App, seu próprio planejador de rotas em tempo real",https://play.google.com/store/apps/details?id=com.gpsnavigation.maps.driving.directions.routeplanner&hl=pt&gl=br,100,59,93,pequeno/indie,110585,1969.69,7034.62,22862.51,4361.46,37986.95,23551.91,média,25,4.04,76.0,24.0,"SerpAPI, ScrapingBee"
Bibliotecas e Demonstrações,15,D&D 5e Compêndio dos Monstros,br.alexandregpereira.hunter.app,Alexandre G Pereira,alexandregpereira.dev@gmail.com,https://alexandregpereira.github.io/,Livros e referências,4.62,279,69,50.000+,50000,62604,1,0,BRL,0,1,"R$ 4,99 por item",Classificação 12 anos,13 de nov. de 2022,1783027465,26.07.02932,,"Guia completo de monstros para D&D 5e com blocos, imagens, magias e mitologia.",https://play.google.com/store/apps/details?id=br.alexandregpereira.hunter.app&hl=pt&gl=br,100,57,93,pequeno/indie,6029,12.74,45.51,147.9,28.22,245.75,152.36,média,25,4.36,80.0,8.0,"SerpAPI, ScrapingBee"
Saúde e Fitness,12,PersonalGO Fitness e Personal,com.personalgo.rnapp,PersonalGO,contato@personalgo.com.br,https://www.personalgo.com.br/,Saúde e fitness,4.86,873,82,100.000+,100000,193952,1,0,BRL,1,1,"R$ 9,90 – R$ 599,90 por item",Classificação 12 anos,2 de ago. de 2024,1781344200,7.9.0,,App fitness grátis para personal e alunos: treinos em casa ou na academia.,https://play.google.com/store/apps/details?id=com.personalgo.rnapp&hl=pt&gl=br,100,57,93,pequeno/indie,19937,3528.7,12602.48,40958.08,7813.54,68053.42,42193.12,média,25,4.04,72.0,16.0,"SerpAPI, ScrapingBee"
Gastronomia,5,Diggy: Cardápio e Delivery,tech.blackatom.diggy,Black Atom Inc.,vitor.lima@blackatom.tech,https://www.diggy.menu/,Ferramentas,4.82,513,373,50.000+,50000,79943,1,0,BRL,0,1,"R$ 49,90 – R$ 139,90 por item",Classificação Livre,2 de nov. de 2021,1782432731,3.2.560,,"App para delivery, cardápio digital e PDV para bares e hamburguerias",https://play.google.com/store/apps/details?id=tech.blackatom.diggy&hl=pt&gl=br,100,58,93,pequeno/indie,7811,313.96,1121.27,3644.13,695.19,6054.87,3754.02,média,25,4.6,88.0,8.0,"SerpAPI, ScrapingBee"
Entretenimento,19,GoFan - Filmes e Séries,com.gofanfilmeseseries,NEXPLAY Desenvolvedor,desenvolverappandroid@gmail.com,https://nextplay.pllsoft.com.br/,Entretenimento,4.617647,296,150,10.000+,10000,24637,1,0,BRL,1,1,"R$ 8,00 – R$ 35,00 por item",Classificação 14 anos,9 de abr. de 2026,1783056880,1.0.47,,"Descubra filmes e séries com resumos, trailers, elenco e notas do IMDB.",https://play.google.com/store/apps/details?id=com.gofanfilmeseseries&hl=pt&gl=br,100,57,93,pequeno/indie,2241,21.89,78.2,254.14,48.48,422.26,261.8,média,25,4.68,92.0,8.0,"SerpAPI, ScrapingBee"
Entretenimento,17,MegaVizzer - Filmes e Séries,com.megavizzer.guide,SOLFR APPS,solangefr@virgilian.com,https://megavizzer.faz-o-eli.online,Entretenimento,4.643293,3165,350,50.000+,50000,89952,1,0,BRL,1,0,,Classificação Livre,20 de fev. de 2026,1778577938,4.6.2,,Um guia completo para acompanhar filmes e series,https://play.google.com/store/apps/details?id=com.megavizzer.guide&hl=pt&gl=br,100,57,93,pequeno/indie,7375,4.45,15.9,51.68,7.63,85.87,41.22,média,25,4.36,84.0,12.0,"SerpAPI, ScrapingBee"
Clima,25,Clima & Radar - Previsão Tempo,com.deeporbit.regenradarlivenl,Deep Orbit,info@deeporbit.ai,https://deeporbit.ai,Clima,4.928571,2896,11,100.000+,100000,245767,1,0,BRL,1,1,"R$ 8,99 – R$ 59,99 por item",Classificação Livre,18 de mar. de 2026,,Varies with device,,"Grátis radar de chuva ao vivo, clima 14 dias, alertas de tempestade e calor",https://play.google.com/store/apps/details?id=com.deeporbit.regenradarlivenl&hl=pt&gl=br,100,53,92,pequeno/indie,21331,213.21,761.48,2474.81,472.12,4112.0,2549.44,média,10,4.5,80.0,10.0,"SerpAPI, ScrapingBee"
Produtividade,3,Notas do calendário,com.asyncbyte.calendar.notes,AsyncByte Software,AsyncByte@gmail.com,http://www.asyncbyte-software.com/,Produtividade,4.53,2755,134,1.000.000+,1000000,1118142,1,0,BRL,1,0,,Classificação Livre,6 de jan. de 2017,1779948839,1.0.34,,Aplicação de anotações de calendário simples e fácil de usar.,https://play.google.com/store/apps/details?id=com.asyncbyte.calendar.notes&hl=pt&gl=br,100,52,92,pequeno/indie,105142,120.6,430.71,1399.8,206.74,2325.82,1116.39,média,25,4.6,84.0,0.0,"SerpAPI, ScrapingBee"
Paternidade,16,Yoga pré-natal y pós-parto,com.momslab.app,MomsLab Limited,support@momslab.app,https://momslab.app,Saúde e fitness,4.768293,2943,11,100.000+,100000,207354,1,0,BRL,0,1,"R$ 7,49 – R$ 449,99 por item",Classificação Livre,16 de dez. de 2020,1775385197,0.9.117,,"Exercícios para gestantes, yoga durante a gravidez. Emagrecer durante pós-parto",https://play.google.com/store/apps/details?id=com.momslab.app&hl=pt&gl=br,100,53,92,pequeno/indie,17829,2141.07,7646.67,24851.69,4740.94,41292.04,25601.07,média,11,4.09,81.8,18.2,"SerpAPI, ScrapingBee"
Notícias e Revistas,8,Jornais Brasileiros,com.diariosbrasil,JpCrow,cuervojuanpablo@gmail.com,http://jpcrow.com.ar/,Notícias e revistas,4.79,615,287,10.000+,10000,35373,1,0,BRL,1,0,,Classificação Livre,15 de mai. de 2016,1778246617,28.0,,Todos os Jornais e revistas do Brasil. Jornais Brasilerios,https://play.google.com/store/apps/details?id=com.diariosbrasil&hl=pt&gl=br,100,54,92,pequeno/indie,2742,1.66,5.91,19.22,2.84,31.93,15.33,média,25,4.84,100.0,0.0,"SerpAPI, ScrapingBee"
Estilo de Vida,6,Habitude: Hábitos e Rotina,com.savemytime,Bumpti Inc,support@habitude.com.br,http://www.habitude.com.br,Produtividade,4.529126,2561,695,100.000+,100000,139058,1,0,BRL,1,1,"R$ 14,99 – R$ 53,99 por item",Classificação Livre,23 de jul. de 2019,1783016217,3.8.4,,"Rastreador de hábitos e metas. Gamifique sua rotina, mantenha o foco e o TDAH.",https://play.google.com/store/apps/details?id=com.savemytime&hl=pt&gl=br,100,55,92,pequeno/indie,14029,370.05,1321.61,4295.23,819.4,7136.69,4424.75,média,25,4.0,76.0,20.0,"SerpAPI, ScrapingBee"
Finanças,15,Finclass - Aprenda a Investir,com.finclass.app,O Grupo Primo,suporte@finclass.com,https://finclass.com/,Educação,4.823315,11211,1865,100.000+,100000,296463,1,0,BRL,0,1,"R$ 0,99 – R$ 479,99 por item",Classificação Livre,30 de jul. de 2021,1774374297,4.15.0,,Aprenda finanças com os maiores especialistas do mercado financeiro mundial,https://play.google.com/store/apps/details?id=com.finclass.app&hl=pt&gl=br,100,55,92,pequeno/indie,25997,2407.06,8596.64,27939.07,5329.91,46421.84,28781.54,alta,25,4.28,80.0,12.0,"SerpAPI, ScrapingBee"
Eventos,1,Planejador de Eventos e Festas,app.topevent.android,Wedding Planner App,info@topevent.app,https://topevent.app/,Eventos,4.66,1192,63,100.000+,100000,298906,1,0,BRL,1,1,"R$ 9,49 – R$ 159,99 por item",Classificação Livre,18 de ago. de 2022,1777540544,4.11.46,,"Planejador de eventos para qualquer feriado: casamento, aniversário, Natal.",https://play.google.com/store/apps/details?id=app.topevent.android&hl=pt&gl=br,100,54,92,pequeno/indie,26223,871.36,3112.01,10114.03,1929.45,16804.85,10419.01,média,25,4.6,88.0,8.0,"SerpAPI, ScrapingBee"
Comunicação,6,AI Phone: Tradução de Chamadas,com.aiphone.secondphonenumber,AI Phone Call,info@aiphone.ai,https://www.aiphone.ai,Comunicação,4.5,83565,243,1.000.000+,1000000,1325661,1,0,BRL,0,1,"R$ 14,99 – R$ 484,99 por item",Classificação Livre,14 de mar. de 2024,1781786941,3.31.0,,"Traduzir Voz, Chamadas Telefônicas e Videochamadas do WhatsApp",https://play.google.com/store/apps/details?id=com.aiphone.secondphonenumber&hl=pt&gl=br,84,70,92,pequeno/indie,150881,15973.95,57049.81,185411.9,35370.88,308069.0,191002.78,alta,25,3.84,68.0,28.0,"SerpAPI, ScrapingBee"
Arte e Design,9,Pixel Brush: Pixel Art Drawing,com.jaween.paint,Jaween Ediriweera,pixelbrush.app@gmail.com,https://pixelbrush.app,Ferramentas,4.6923075,7770,425,500.000+,500000,935853,1,0,BRL,0,1,"R$ 2,39 – R$ 14,99 por item",Classificação Livre,13 de jun. de 2018,1779696405,2.1.22,,"Desenho de 8 bits, hobby de colorir para fazer jogos de pixel art e merchandising. Apoio Aseprite!",https://play.google.com/store/apps/details?id=com.jaween.paint&hl=pt&gl=br,94,60,92,pequeno/indie,87205,320.94,1146.2,3725.15,710.64,6189.49,3837.48,alta,25,4.52,92.0,4.0,"SerpAPI, ScrapingBee"
Reprodutores de Vídeo,24,Video Player - OPlayer Lite,com.olimsoft.android.oplayer,OLIMSOFT,olimsoft@gmail.com,http://www.edavs.com,Reproduzir e editar vídeos,4.44,8087,177,500.000+,500000,939190,1,0,BRL,1,1,"R$ 4,19 – R$ 38,99 por item",Classificação Livre,15 de fev. de 2012,1781748156,5.00.43,,"Reprodutor de mídia em todos os formatos, sem necessidade de conversor de vídeo!",https://play.google.com/store/apps/details?id=com.olimsoft.android.oplayer&hl=pt&gl=br,94,56,91,pequeno/indie,95490,936.51,3344.69,10870.24,2073.71,18061.32,11198.02,alta,25,4.56,92.0,8.0,"SerpAPI, ScrapingBee"
Ferramentas,2,Tooly: Caixa de Ferramentas,com.yousx.thetoolsapp,FutureCraft Apps,futurecraftapps@gmail.com,https://futurecraftapps.com/,Ferramentas,4.71,5527,40,500.000+,500000,642455,1,0,BRL,1,1,"R$ 5,99 – R$ 55,99 por item",Classificação Livre,30 de jan. de 2023,1777549568,1.39,,Mais de 100 ferramentas úteis em um só aplicativo.,https://play.google.com/store/apps/details?id=com.yousx.thetoolsapp&hl=pt&gl=br,94,57,91,pequeno/indie,58711,735.94,2628.36,8542.15,1629.58,14193.12,8799.73,alta,25,4.76,96.0,0.0,"SerpAPI, ScrapingBee"
Fotografia,17,CCD Cam-Câmera Retrô Filme·Y2K,com.filter.camera.ccd.pro,"BitDance AI Studio - Fun, Creative & Smart Tools",bitdancetech@gmail.com,https://app-dance.com/,Fotografia,4.63,675,17,50.000+,50000,69359,1,0,BRL,1,1,"R$ 7,99 – R$ 67,99 por item",Classificação Livre,10 de mai. de 2024,1775789899,1.3.6,,"Câmera CCD vintage com filtros film, molduras Polaroid, adesivos & efeitos luz",https://play.google.com/store/apps/details?id=com.filter.camera.ccd.pro&hl=pt&gl=br,100,51,91,pequeno/indie,5600,85.3,304.64,990.1,188.88,1645.08,1019.95,média,18,4.61,88.9,5.6,"SerpAPI, ScrapingBee"
Fotografia,11,Vintage Camera - Video & Photo,com.vysionapps.vintagecam,VysionApps,vysionapps@gmail.com,,Fotografia,4.6666665,162,3,10.000+,10000,40711,1,0,BRL,0,1,"R$ 26,99 por item",Classificação Livre,4 de dez. de 2025,1776166253,1.5.0,,Câmera analógica vintage. Tire fotos. Grave vídeos. Visualização ao vivo. Filtros retrô.,https://play.google.com/store/apps/details?id=com.vysionapps.vintagecam&hl=pt&gl=br,100,49,91,pequeno/indie,3183,33.08,118.16,384.01,73.26,638.05,395.59,média,4,4.25,75.0,0.0,"SerpAPI, ScrapingBee"
Fotografia,10,1998 Cam - Câmera Retro,com.aaai.cam1998,AAAI Studio,contact@1998cam.com,https://1998cam.com,Fotografia,4.5306125,303,11,10.000+,10000,24338,1,0,BRL,1,1,"R$ 14,99 – R$ 199,99 por item",Classificação Livre,21 de abr. de 2026,1783068548,3.3.12,,"Câmera retro com filtros de foto, look filme e efeitos de vídeo",https://play.google.com/store/apps/details?id=com.aaai.cam1998&hl=pt&gl=br,100,51,91,pequeno/indie,2212,102.18,364.92,1185.99,226.25,1970.56,1221.75,média,11,4.45,90.9,9.1,"SerpAPI, ScrapingBee"
Personalização,14,ChromaFusion Launcher - Themes,com.lwsipl.chromafusion.launcher,lwsoftipl Apps,lwsoftipl@gmail.com,https://lwapps.com/,Personalização,4.7156863,2767,82,100.000+,100000,104801,1,0,BRL,1,0,,Classificação Livre,14 de ago. de 2025,1772687460,3.0,,"Personalize seu Android com temas, widgets e pacotes de ícones elegantes!",https://play.google.com/store/apps/details?id=com.lwsipl.chromafusion.launcher&hl=pt&gl=br,100,51,91,pequeno/indie,8669,5.23,18.69,60.75,8.97,100.93,48.45,média,25,4.52,92.0,4.0,"SerpAPI, ScrapingBee"
Medicina,5,Medication Reminder & Tracker,com.irwaa.medicareminders,MedicaApp,support@medicaapp.com,https://medicaapp.com/,Medicina,4.4411764,6649,29,100.000+,100000,233238,1,0,BRL,1,1,"R$ 9,99 – R$ 139,99 por item",Classificação Livre,13 de mai. de 2013,1776808423,10.9,,"Seu aplicativo essencial de lembrete de pílulas com fácil gerenciamento, rastreamento e recarga de medicamentos!",https://play.google.com/store/apps/details?id=com.irwaa.medicareminders&hl=pt&gl=br,100,50,91,pequeno/indie,18350,540.88,1931.73,6278.11,1197.67,10431.33,6467.42,alta,25,4.24,80.0,12.0,"SerpAPI, ScrapingBee"
Medicina,4,Remédio Certo: Alarme,com.germanno.remedio_certo_app_v1,Germano,contatocarger@gmail.com,https://cgermanno.github.io/,Estilo de vida,4.4716983,354,56,10.000+,10000,23351,1,0,BRL,1,1,"R$ 9,99 – R$ 149,99 por item",Classificação Livre,19 de fev. de 2026,1781765249,1.0.15,,Veja o que vai tomar: Esqueça os nomes complicados. Tire uma foto da caixa.,https://play.google.com/store/apps/details?id=com.germanno.remedio_certo_app_v1&hl=pt&gl=br,100,50,91,pequeno/indie,1924,66.47,237.41,771.58,147.19,1282.01,794.85,média,25,2.72,36.0,60.0,"SerpAPI, ScrapingBee"
Finanças,1,Investidor10 - Bolsa e Mercado,com.investidor10app,Investidor10,contato@investidor10.com.br,https://investidor10.com.br/,Finanças,4.8551126,43661,6004,500.000+,500000,792075,1,0,BRL,0,1,"R$ 19,90 – R$ 238,80 por item",Classificação Livre,22 de dez. de 2023,1781287567,1.1.27,,"Gestão de Investimentos, Agenda de Dividendos, Análise de Ações, FIIs e Stocks.",https://play.google.com/store/apps/details?id=com.investidor10app&hl=pt&gl=br,84,64,91,pequeno/indie,87812,10057.98,35921.35,116744.4,22271.24,193975.31,120264.69,alta,25,4.92,100.0,0.0,"SerpAPI, ScrapingBee"
Entretenimento,1,CarnavalFlicks: Assista Agora,com.extremelyexcited.carnavalflicks,Avolution Art,KimduNglinh04071991xkeyu@hotmail.com,,Entretenimento,4.721393,1970,1009,500.000+,500000,678867,1,0,BRL,1,0,,Classificação Livre,12 de nov. de 2025,,Varies with device,,Todo o entretenimento que você ama. Assista a filmes e séries de TV grátis.,https://play.google.com/store/apps/details?id=com.extremelyexcited.carnavalflicks&hl=pt&gl=br,98,53,91,pequeno/indie,62217,27.04,96.58,313.89,46.36,521.54,250.34,média,25,4.4,76.0,4.0,"SerpAPI, ScrapingBee"
Livros e Referências,21,Resumo do livro－Leitura diária,com.anybooksummary.booksin15minutes,Kafadengi Bilisim,mobileassist@kafa-dengi.com,https://booksummary.kafa-dengi.com/,Educação,4.5789475,692,3,100.000+,100000,326645,1,0,BRL,1,1,"R$ 4,99 – R$ 49,99 por item",Classificação 14 anos,18 de dez. de 2024,1779462255,3.6,,Leia e ouça resumos de livros best-sellers em 5 idiomas. Peça o seu favorito!,https://play.google.com/store/apps/details?id=com.anybooksummary.booksin15minutes&hl=pt&gl=br,100,49,91,pequeno/indie,28795,354.36,1265.56,4113.07,784.65,6834.03,4237.1,média,25,4.68,96.0,4.0,"SerpAPI, ScrapingBee"
