categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
Quadrinhos,8,Comikey: Webtoons em Português,com.comikey.banagher,Comikey Media,support@comikey.com,https://comikey.com,Quadrinhos,4.5380116,6153,2030,500.000+,500000,983331,1,0,BRL,1,1,"R$ 4,90 – R$ 999,99 por item",Classificação 16 anos,19 de abr. de 2022,1779663772,25.06.26,,"Leia grátis os Manhwas, Mangás e Webtoons mais famosos direto em Português!",https://play.google.com/store/apps/details?id=com.comikey.banagher&hl=pt&gl=br,84,53,88,pequeno/indie,91862,19608.0,70028.58,227592.88,43417.72,378154.32,234455.68,alta,25,3.56,56.0,32.0,"SerpAPI, ScrapingBee"
Notícias e Revistas,7,Jornais Portugueses,com.tachanfil.jornaisportugueses,MUNBEN,info@munben.com,http://www.munben.com,Notícias e revistas,4.4666667,781,9,100.000+,100000,122203,1,0,BRL,1,0,,Classificação Livre,30 de jan. de 2017,1764358060,6.2.3,,Reúne os principais jornais e revistas na Portugal,https://play.google.com/store/apps/details?id=com.tachanfil.jornaisportugueses&hl=pt&gl=br,100,34,87,pequeno/indie,9271,4.03,14.39,46.78,6.91,77.72,37.31,média,25,3.48,56.0,36.0,"SerpAPI, ScrapingBee"
Negócios,8,Meu Negócio,com.segb_d3v3l0p.minegocio,Goolaxo,goolaxo@gmail.com,https://goolaxo.web.app,Negócios,4.520325,25697,780,1.000.000+,1000000,1981435,1,0,BRL,1,1,"R$ 2,69 – R$ 14,99 por item",Classificação Livre,25 de set. de 2015,1780200901,6.30.2,,"Controle e melhore seu negócio de forma fácil, rápida e sem complicações.",https://play.google.com/store/apps/details?id=com.segb_d3v3l0p.minegocio&hl=pt&gl=br,79,56,87,pequeno/indie,191737,1613.44,5762.29,18727.45,3572.62,31116.39,19292.16,alta,25,4.76,96.0,0.0,"SerpAPI, ScrapingBee"
Personalização,3,Themes: Wallpaper & Widgets,com.flyer.theme,ImoDevel,inventafrica5@gmail.com,https://rhynhawlk.dev/,Personalização,4.609091,16527,396,1.000.000+,1000000,1371696,1,0,BRL,1,1,"R$ 4,99 – R$ 104,99 por item",Classificação Livre,9 de fev. de 2026,,Varies with device,,"Temas - Deixe seu celular incrível com papéis de parede, widgets e ícones de aplicativos personalizados.",https://play.google.com/store/apps/details?id=com.flyer.theme&hl=pt&gl=br,94,32,85,pequeno/indie,130324,2043.21,7297.19,23715.87,4524.26,39404.83,24430.99,alta,25,4.52,92.0,8.0,"SerpAPI, ScrapingBee"
Estilo de Vida,8,Mini Hábitos - Rotina e Hábito,com.qiapps.minihabitos,QIApps,qiapps.contato@gmail.com,https://minihabitos.firebaseapp.com,Produtividade,4.6176734,22650,7109,1.000.000+,1000000,1275324,1,0,BRL,1,1,"R$ 14,99 – R$ 19,99 por item",Classificação Livre,30 de jul. de 2019,1689180370,3.3.2,,"Organize e gerencie qualquer hábito, rotina ou tarefa diária com nosso app!",https://play.google.com/store/apps/details?id=com.qiapps.minihabitos&hl=pt&gl=br,94,33,85,pequeno/indie,120724,1101.61,3934.31,12786.52,2439.27,21245.29,13172.08,alta,25,3.84,68.0,24.0,"SerpAPI, ScrapingBee"
Ferramentas,7,Tudo em um Toolkit Inteligente,com.toolkit.smarttool.utilities.toolbox,Macro Mobile Solution,support@macromobilesolution.com,https://macromobilesolution.com/,Ferramentas,4.4615383,793,5,100.000+,100000,226418,1,0,BRL,1,1,"R$ 29,99 por item",Classificação Livre,29 de jul. de 2021,1753446812,1.3.6,,Aplicativo de kit de ferramentas inteligente para realizar tarefas diárias,https://play.google.com/store/apps/details?id=com.toolkit.smarttool.utilities.toolbox&hl=pt&gl=br,100,23,84,pequeno/indie,17784,155.58,555.64,1805.84,344.5,3000.48,1860.3,média,9,3.56,66.7,33.3,"SerpAPI, ScrapingBee"
Notícias e Revistas,3,Jornais Brasileiros,com.tachanfil.jornaisdobrasil,MUNBEN,info@munben.com,http://www.jornaisbrasileiros.net.br,Notícias e revistas,4.5240173,5893,1778,500.000+,500000,568624,1,0,BRL,1,0,,Classificação Livre,10 de jan. de 2014,1764358037,6.2.3,,Reúna todos os jornais e revistas mais importantes do Brasil,https://play.google.com/store/apps/details?id=com.tachanfil.jornaisdobrasil&hl=pt&gl=br,84,38,84,pequeno/indie,51632,22.44,80.15,260.49,38.47,432.81,207.75,alta,25,4.24,80.0,12.0,"SerpAPI, ScrapingBee"
Negócios,9,LEADer CRM Leads & Vendas,com.katans.leader,"LEADer CRM : Customers, Leads, Prospects & Sales",support@leader.net,http://www.leader.net,Negócios,4.3,8622,314,100.000+,100000,491720,1,0,BRL,0,1,"R$ 8,49 – R$ 1.899,99 por item",Classificação Livre,12 de set. de 2017,1779965434,4.8.17,,"Monitoramento Grátis de CRM & Vendas para Acompanhar Clientes, Leads & Vendas",https://play.google.com/store/apps/details?id=com.katans.leader&hl=pt&gl=br,100,54,84,pequeno/indie,40280,1187.48,4240.99,13783.22,2629.41,22901.35,14198.83,alta,25,3.56,60.0,32.0,"SerpAPI, ScrapingBee"
Estilo de Vida,1,Hábitos Matinais - Rotina já,com.starttech.habitosmatinais,Hábitos Matinais,contato@habitosmatinais.com.br,,Estilo de vida,4.495413,3726,376,500.000+,500000,623450,1,0,BRL,0,1,"R$ 9,90 – R$ 149,90 por item",Classificação Livre,8 de mai. de 2021,1753747422,3.3.6,,Desenvolva hábitos saudáveis com uma rotina diária personalizada!,https://play.google.com/store/apps/details?id=com.starttech.habitosmatinais&hl=pt&gl=br,88,26,82,pequeno/indie,51713,1145.37,4090.62,13294.53,2536.19,22089.37,13695.41,média,25,4.36,80.0,12.0,"SerpAPI, ScrapingBee"
Paternidade,10,Minha Gravidez Semana a Semana,app.pregnancy.free,My Pregnancy and Baby Tracker,support@pregnancy-parenting.com,https://pregnancy-parenting.com,Criação de filhos,4.672014,22328,1133,1.000.000+,1000000,1880289,1,0,BRL,1,1,"R$ 14,99 – R$ 49,99 por item",Classificação Livre,18 de mar. de 2020,1758397373,3.1.80,,"Gravidez, semanas de gestação, acompanhamento gestacional, nomes de bebês, e +!",https://play.google.com/store/apps/details?id=app.pregnancy.free&hl=pt&gl=br,69,40,81,oportunidade,181478,1713.32,6119.0,19886.75,3793.78,33042.59,20486.41,alta,25,4.88,96.0,0.0,"SerpAPI, ScrapingBee"
Quadrinhos,3,GlobalComix: HQs em Inglês,com.globalcomix.mobileapp,GlobalComix,contact@globalcomix.com,https://globalcomix.com/support/contact,Quadrinhos,4.39,5632,62,1.000.000+,1000000,1173634,1,0,BRL,0,1,"R$ 5,49 – R$ 429,99 por item",Classificação 18 anos,8 de set. de 2023,1782223193,2.2.43,,"Leia Superman, Invencível e mais de 100 mil HQs no app da GlobalComix.",https://play.google.com/store/apps/details?id=com.globalcomix.mobileapp&hl=pt&gl=br,84,56,81,pequeno/indie,120689,11129.17,39747.03,129177.84,24643.16,214633.96,133073.05,alta,25,4.04,68.0,16.0,"SerpAPI, ScrapingBee"
Negócios,6,"Myne - PDV, Vendas e Estoque",com.meunegocio,Myne App,contato@myneapp.com.br,http://www.myneapp.com.br,Negócios,4.272021,7609,1993,100.000+,100000,487170,1,0,BRL,0,1,"R$ 4,99 – R$ 449,99 por item",Classificação Livre,16 de jun. de 2017,1777924343,2.8.6,,"Controle de estoque, produtos, serviços, clientes, recibo e finanças para MEI",https://play.google.com/store/apps/details?id=com.meunegocio&hl=pt&gl=br,100,42,81,pequeno/indie,39887,6669.47,23819.52,77413.45,14768.1,128625.42,79747.76,alta,25,3.04,40.0,48.0,"SerpAPI, ScrapingBee"
Livros e Referências,1,Newpedia,jp.mypedia,KAIHAWK,info@kaihawk.jp,https://kaihawk.jp,Livros e referências,4.2173915,385,9,10.000+,10000,39201,1,0,BRL,1,1,"R$ 12,99 – R$ 24,99 por item",Classificação Livre,3 de jun. de 2020,1782630431,9.6.0,,Vamos fazer um dicionário,https://play.google.com/store/apps/details?id=jp.mypedia&hl=pt&gl=br,100,41,81,pequeno/indie,3336,28.81,102.91,334.44,63.8,555.69,344.53,média,10,4.0,80.0,20.0,"SerpAPI, ScrapingBee"
Negócios,5,TapPOS vendas de estoque,net.tappos.trial,TapStyle Pty Ltd,support@tapstyle.net,http://www.tapstyle.net,Negócios,4.204819,1549,51,500.000+,500000,570521,1,0,BRL,0,1,"R$ 3,99 por item",Classificação Livre,21 de jun. de 2012,1781840395,6.9.0,,All-in-one app para todas as pequenas empresas de retalho,https://play.google.com/store/apps/details?id=net.tappos.trial&hl=pt&gl=br,92,43,79,pequeno/indie,56524,182.34,651.23,2116.48,403.76,3516.62,2180.3,média,25,3.96,68.0,20.0,"SerpAPI, ScrapingBee"
Ferramentas,8,Ferramenta tudo-em-um,com.smart.toolkit.all.in.one.barcode.scanner.qr.notes.toolbox,Digital Ware Zone,support@digitalwarezone.com,https://digitalwarezone.com/,Ferramentas,4.3789473,3184,45,500.000+,500000,558732,1,0,BRL,1,1,"R$ 53,99 por item",Classificação Livre,19 de ago. de 2022,1765281701,1.0.20,,Use um leitor de código de barras e mais de 30 ferramentas com utilitários.,https://play.google.com/store/apps/details?id=com.smart.toolkit.all.in.one.barcode.scanner.qr.notes.toolbox&hl=pt&gl=br,92,37,78,pequeno/indie,46079,707.51,2526.83,8212.21,1566.64,13644.91,8459.84,média,25,4.08,80.0,20.0,"SerpAPI, ScrapingBee"
Paternidade,2,V-Baby: Gravidez e Maternidade,com.vlab.vbaby,Vlab,atendimento@vlabhealth.com,https://www.vbaby.app/,Medicina,4.798611,2878,146,100.000+,100000,162264,1,0,BRL,0,0,,Classificação Livre,4 de jan. de 2022,1783083188,7.3.0,,"Gravidez semana a semana, enxoval, chá de bebê virtual e dicas de saúde grátis",https://play.google.com/store/apps/details?id=com.vlab.vbaby&hl=pt&gl=br,100,61,76,pequeno/indie,16514,0.0,0.0,0.0,0.0,0.0,0.0,média,25,4.08,72.0,20.0,"SerpAPI, ScrapingBee"
Notícias e Revistas,8,Jornais e Revistas do Brasil,jornais.e.revistas.brasileira.brasil,APPS4NewWorld,apps4newworld@gmail.com,https://dev627157.topdeveloper.info,Notícias e revistas,4.4680853,57,28,1.000+,1000,2626,1,0,BRL,1,0,,Classificação Livre,6 de jan. de 2022,1765874297,2025.3.0,,"Jornais, Revistas do Brasil, imprensa, esportes, economia, moda, clima, cinema",https://play.google.com/store/apps/details?id=jornais.e.revistas.brasileira.brasil&hl=pt&gl=br,100,31,76,pequeno/indie,155,0.07,0.24,0.78,0.12,1.3,0.63,baixa,25,4.36,84.0,8.0,"SerpAPI, ScrapingBee"
Negócios,7,Mercos - Vendas e Pedidos B2B,br.com.meuspedidos,Simplest Software,contato@mercos.com,https://mercos.com,Negócios,4.8259306,9865,2375,100.000+,100000,464990,1,0,BRL,0,0,,Classificação Livre,16 de nov. de 2011,1782329546,260624,,"Plataforma de vendas com IA: gestão de pedidos, estoque, CRM e e-commerce B2B",https://play.google.com/store/apps/details?id=br.com.meuspedidos&hl=pt&gl=br,100,63,76,pequeno/indie,50130,0.0,0.0,0.0,0.0,0.0,0.0,média,25,4.32,80.0,12.0,"SerpAPI, ScrapingBee"
Bibliotecas e Demonstrações,9,Libraries for developers,com.desarrollodroide.repos,Desarrollo Droide,desarrollodroide@gmail.com,http://desarrollodroide.com/,Bibliotecas e demos,4.84,5973,44,100.000+,100000,234972,1,0,BRL,0,0,,Classificação Livre,6 de mai. de 2013,1766415264,3.88.00,,Este aplicativo fornece uma coleção de bibliotecas de terceiros.,https://play.google.com/store/apps/details?id=com.desarrollodroide.repos&hl=pt&gl=br,100,46,72,pequeno/indie,20344,0.0,0.0,0.0,0.0,0.0,0.0,média,25,4.84,96.0,4.0,"SerpAPI, ScrapingBee"
Produtividade,10,Tarefas Agenda de anotações,com.calendar.cute,Starnest JSC,ngocttbstarnest@gmail.com,https://starnestsolution.com/calendar,Produtividade,4.7313085,60421,531,1.000.000+,1000000,4261754,1,0,BRL,1,1,"R$ 2,99 – R$ 129,99 por item",Classificação Livre,8 de abr. de 2022,1779252636,363,,"organizador de tarefas , notas, schedule planner semanal, wunderlist, Calendário",https://play.google.com/store/apps/details?id=com.calendar.cute&hl=pt&gl=br,79,62,71,pequeno/indie,427988,21307.17,76097.04,247315.37,47180.16,410923.99,254772.88,alta,25,3.96,76.0,24.0,"SerpAPI, ScrapingAnt"
Paternidade,5,Acompanhar gravidez e gestação,com.pregnancyapp.babyinside,Pregnancy App BabyInside,babyinsideapp@gmail.com,https://babyinsideapp.ru/,Criação de filhos,4.7976675,72661,6279,1.000.000+,1000000,3562694,1,0,BRL,1,1,"R$ 4,25 – R$ 50,99 por item",Classificação Livre,23 de mar. de 2020,1779783483,2.8.1,,Minha gravidez. Acompanhamento gestacional. Meu bebe: gestação semana a semana,https://play.google.com/store/apps/details?id=com.pregnancyapp.babyinside&hl=pt&gl=br,79,62,71,pequeno/indie,354735,4384.93,15660.47,50896.53,9709.49,84566.55,52431.26,alta,25,4.56,92.0,8.0,"SerpAPI, ScrapingBee"
Livros e Referências,3,Cabeceira - Registre leituras,br.com.taglivros.cabeceira,Tag Livros,contato@taglivros.com.br,https://taglivros.com/,Livros e referências,4.6376786,61651,13633,1.000.000+,1000000,1350446,1,0,BRL,0,0,,Classificação Livre,13 de nov. de 2019,1776107490,1.11.0,,O Cabeceira é o seu assistente pessoal de leituras.,https://play.google.com/store/apps/details?id=br.com.taglivros.cabeceira&hl=pt&gl=br,84,58,71,pequeno/indie,128204,0.0,0.0,0.0,0.0,0.0,0.0,média,25,3.04,44.0,40.0,"SerpAPI, ScrapingBee"
Quadrinhos,5,Manga Fox - mangá,com.nw.cleansite.novel.mangareader,FlowManga Studio,gsprin999@gmail.com,https://cleansite.com.cn/index_en.html,Ferramentas,4.7862597,57722,7379,1.000.000+,1000000,3349086,1,0,BRL,1,1,"R$ 5,49 – R$ 159,99 por item",Classificação Livre,9 de mar. de 2021,1776263934,1.1.303,,"Manga Fox, Manga traz para você uma experiência de qualidade rápida.",https://play.google.com/store/apps/details?id=com.nw.cleansite.novel.mangareader&hl=pt&gl=br,79,59,70,pequeno/indie,332477,10791.76,38541.99,125261.47,23896.03,208126.75,129038.58,alta,25,4.84,96.0,4.0,"SerpAPI, ScrapingBee"
Livros e Referências,7,TTS: lê em voz alta livros,tts.reader,Librera,librera.reader@gmail.com,http://librera.mobi,Livros e referências,4.6218486,11726,647,1.000.000+,1000000,2162772,1,0,BRL,1,0,,Classificação Livre,15 de jan. de 2019,1779373282,9.4.8,,"Leia seus livros em voz alta com uma voz humana, leitor de voz",https://play.google.com/store/apps/details?id=tts.reader&hl=pt&gl=br,79,60,70,pequeno/indie,210189,139.58,498.48,1620.08,239.27,2691.82,1292.07,alta,25,4.44,88.0,12.0,"SerpAPI, ScrapingBee"
Ferramentas,3,All tools,com.pradhyu.alltoolseveryutility,ATEU Softwares ®,support@alltools.link,https://alltools.link,Ferramentas,4.64,27546,74,1.000.000+,1000000,3958166,1,0,BRL,1,1,"R$ 14,99 – R$ 114,99 por item",Classificação 14 anos,21 de jul. de 2015,1782321697,5.2,,"Mais de 70 ferramentas em um app, perfeitas para o dia a dia.",https://play.google.com/store/apps/details?id=com.pradhyu.alltoolseveryutility&hl=pt&gl=br,69,64,69,normal,475323,13398.11,47850.38,155513.72,29667.23,258392.03,160203.06,alta,25,4.56,92.0,8.0,"SerpAPI, ScrapingBee"
Ferramentas,10,Ferramentas de limpeza Pro,com.cleantools.propro,"MIRAE CREATIVE NCE, LLC",rajdutcourier@gmail.com,https://cleanmachinepro.live/,Ferramentas,4.5940595,23862,228,1.000.000+,1000000,4134404,1,0,BRL,1,0,,Classificação Livre,4 de jun. de 2025,1761889180,1.1.3,,Desinstale facilmente aplicações inúteis do seu telemóvel.,https://play.google.com/store/apps/details?id=com.cleantools.propro&hl=pt&gl=br,79,49,68,pequeno/indie,414600,180.21,643.59,2091.67,308.92,3475.4,1668.19,alta,25,4.88,100.0,0.0,"SerpAPI, ScrapingBee"
Bibliotecas e Demonstrações,10,Skoolib – Gestão de Biblioteca,app.bookshare.skoolib,"Bookshare Co., Ltd",support@skoolib.net,https://bookshare.app,Livros e referências,,,,10.000+,10000,32526,1,0,BRL,0,1,"R$ 17,99 – R$ 5.028,00 por item",Classificação Livre,23 de jan. de 2025,1769757186,1.0.13,,Aplicativo de gestão de biblioteca: catalogar livros e controlar empréstimos.,https://play.google.com/store/apps/details?id=app.bookshare.skoolib&hl=pt&gl=br,100,30,68,pequeno/indie,2280,6.74,24.06,78.2,14.92,129.94,80.56,média,2,4.5,100.0,0.0,"SerpAPI, ScrapingBee"
Personalização,5,HyperOS & MIUI Themes,com.intelicarft.miuithemes.android,Wallet Passes Alliance,support.hyperosmiui@walletpasses.me,https://walletpasses.me/hyperosmiui,Personalização,3.81,2889,26,1.000.000+,1000000,1300418,1,0,BRL,1,1,"R$ 5,49 – R$ 549,99 por item",Classificação Livre,1 de set. de 2023,1772695324,4.0.0,,"Personalize o seu dispositivo com os temas mais recentes, papéis de parede e pacotes de ícones incríveis.",https://play.google.com/store/apps/details?id=com.intelicarft.miuithemes.android&hl=pt&gl=br,92,35,67,pequeno/indie,112019,12038.57,42994.89,139733.38,26656.83,232172.38,143946.88,média,25,2.6,40.0,60.0,"SerpAPI, ScrapingBee"
Bibliotecas e Demonstrações,1,React Native Paper Example,com.callstack.reactnativepaperexample,Callstack,paper@callstack.com,https://reactnativepaper.com/,Bibliotecas e demos,4.9166665,132,3,10.000+,10000,36111,1,0,BRL,0,0,,Classificação Livre,13 de jan. de 2021,1736442727,3.16.0,,Um aplicativo de exemplo React Native Paper,https://play.google.com/store/apps/details?id=com.callstack.reactnativepaperexample&hl=pt&gl=br,100,24,67,pequeno/indie,2803,0.0,0.0,0.0,0.0,0.0,0.0,baixa,1,4.0,100.0,0.0,"SerpAPI, ScrapingBee"
Produtividade,9,Planner Semanal - Diário,com.weeklyplannerapp.weekplan,Digital Legal Tech S.R.L.,appweeklyplanner@gmail.com,http://weekplan.pro,Produtividade,4.7453704,45252,948,5.000.000+,5000000,6615595,1,0,BRL,0,1,"R$ 6,99 – R$ 61,99 por item",Classificação Livre,19 de jan. de 2018,1781131509,8.7,,"Organizador, Agenda & Lista de tarefas, Bloco de Notas",https://play.google.com/store/apps/details?id=com.weeklyplannerapp.weekplan&hl=pt&gl=br,59,63,66,normal,813926,20534.91,73338.96,238351.63,45470.16,396030.39,245538.84,alta,25,4.6,88.0,8.0,"SerpAPI, ScrapingBee"
Notícias e Revistas,10,Estadão Notícias,com.fett.android.estadao,Estadão,falecom.estado@grupoestado.com.br,https://www.estadao.com.br/fale-conosco,Notícias e revistas,3.5649264,10217,4219,500.000+,500000,586320,1,0,BRL,1,1,"R$ 1,99 – R$ 99,90 por item",Classificação Livre,15 de out. de 2010,1781098531,10.13.00,,"Notícias nacionais e internacionais, com rapidez e credibilidade em um só lugar!",https://play.google.com/store/apps/details?id=com.fett.android.estadao&hl=pt&gl=br,84,36,66,pequeno/indie,58173,1280.97,4574.89,14868.39,2836.43,24704.4,15316.72,alta,25,2.04,16.0,64.0,"SerpAPI, ScrapingBee"
Negócios,1,HelloLeads - CRM de Vendas,com.appgodz.evh,Dextrasys Technologies Pvt Ltd,support@helloleads.io,https://www.helloleads.io,Negócios,4.3913045,1509,15,100.000+,100000,149249,1,0,BRL,0,0,,Classificação Livre,29 de abr. de 2016,1781776771,2.8.11,,"Acompanhe leads, clientes, acompanhamentos e gerencie o pipeline de vendas",https://play.google.com/store/apps/details?id=com.appgodz.evh&hl=pt&gl=br,100,53,66,pequeno/indie,13743,0.0,0.0,0.0,0.0,0.0,0.0,média,19,4.47,84.2,5.3,"SerpAPI, ScrapingBee"
Quadrinhos,6,Mangamo Manga & Comics,com.mangamo.app,Mangamo,contact@mangamo.com,https://www.mangamo.com,Quadrinhos,2.56,1559,67,500.000+,500000,945216,1,0,BRL,0,1,"R$ 9,99 – R$ 999,99 por item",Classificação 14 anos,10 de nov. de 2020,1772514989,1.229.4,,"Leia oficialmente títulos de mangá do Japão, incluindo Attack on Titan",https://play.google.com/store/apps/details?id=com.mangamo.app&hl=pt&gl=br,92,23,64,pequeno/indie,80112,15575.48,55626.72,180786.84,34488.57,300384.29,186238.26,média,25,1.28,8.0,92.0,"SerpAPI, ScrapingBee"
