categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
Finanças,2,Yahoo Finanças,com.yahoo.mobile.client.android.finance,Yahoo,finance.support@yahooinc.com,https://mobile.yahoo.com/finance,Finanças,4.7952757,241521,1200,10.000.000+,10000000,25031864,1,0,BRL,1,0,,Classificação Livre,10 de nov. de 2014,1782513164,26.12.1,,"Siga suas ações favoritas, índices, e criptomoedas.",https://play.google.com/store/apps/details?id=com.yahoo.mobile.client.android.finance&hl=pt&gl=br,19,65,37,crescendo,3270666,4541.2,16218.58,52710.38,7784.92,87580.33,42038.56,alta,25,4.76,92.0,4.0,"SerpAPI, ScrapingBee"
Finanças,18,Santander Corretora: taxa 0,br.com.toroinvestimentos,Santander Corretora,mobile@toroinvestimentos.com.br,https://www.toroinvestimentos.com.br,Finanças,4.1997423,70676,12507,1.000.000+,1000000,1983085,1,0,BRL,0,0,,Classificação Livre,16 de fev. de 2020,1783102145,13.16.21687,,"Investimentos em Renda Fixa, Bolsa de Valores e Fundos sem taxa de corretagem.",https://play.google.com/store/apps/details?id=br.com.toroinvestimentos&hl=pt&gl=br,0,30,35,gigante,174458,0.0,0.0,0.0,0.0,0.0,0.0,média,25,2.88,44.0,52.0,"SerpAPI, ScrapingBee"
Finanças,14,Genial Investimentos,com.br.GeraTech.Genial.NovaPlataforma,Genial Investimentos,atendimento@genialinvestimentos.com.br,https://www.genialinvestimentos.com.br,Finanças,3.7419012,19024,8516,1.000.000+,1000000,3839667,1,0,BRL,0,0,,Classificação Livre,26 de jun. de 2020,1782949607,7.20.1,,"Corretora de investimentos para renda fixa e variável: CDB, Tesouro, Ação e mais",https://play.google.com/store/apps/details?id=com.br.GeraTech.Genial.NovaPlataforma&hl=pt&gl=br,69,48,29,normal,418567,0.0,0.0,0.0,0.0,0.0,0.0,média,25,2.0,24.0,76.0,"SerpAPI, ScrapingBee"
Finanças,1,Investimentos BB Taxa Zero,br.com.bb.investimentosbb,Banco do Brasil SA,atende.investimentos@bb.com.br,https://investimentos.bb.com.br,Finanças,4.624371,43893,9325,1.000.000+,1000000,2659433,1,0,BRL,0,0,,Classificação Livre,4 de mar. de 2017,1782497606,4.8.0,,"Seu jeito de investir com segurança e corretagem zero em ações, ETFs e FIIs.",https://play.google.com/store/apps/details?id=br.com.bb.investimentosbb&hl=pt&gl=br,0,45,29,gigante,313300,0.0,0.0,0.0,0.0,0.0,0.0,média,25,4.28,76.0,16.0,"SerpAPI, ScrapingBee"
Finanças,5,Investing.com Bolsa de Valores,com.fusionmedia.investing,INVESTING.com,mobile@investing.com,https://www.investing.com,Finanças,4.8008637,1066939,22454,50.000.000+,50000000,75200944,1,0,BRL,1,1,"R$ 0,99 – R$ 1.679,76 por item",Classificação Livre,12 de set. de 2013,1782737998,6.48.1,,"Informações sobre ações em tempo real — gráficos, cotações e notícias.",https://play.google.com/store/apps/details?id=com.fusionmedia.investing&hl=pt&gl=br,0,45,27,gigante,10299983,215450.84,769467.3,2500768.72,477069.72,4155123.4,2576176.51,alta,25,4.84,96.0,4.0,"SerpAPI, ScrapingBee"
Finanças,13,Trade W - Invista & Negocie,com.tradewill.online,TradeWill Global,info@tradewill.com,,Finanças,4.8271604,38981,727,10.000.000+,10000000,14045699,1,0,BRL,0,0,,Classificação 10 anos,25 de nov. de 2020,1782984208,1.9.56,,Negocie em uma plataforma que oferece saque rápido. conta de prática gratuita,https://play.google.com/store/apps/details?id=com.tradewill.online&hl=pt&gl=br,45,65,25,crescendo,1788685,0.0,0.0,0.0,0.0,0.0,0.0,média,25,4.76,92.0,4.0,"SerpAPI, ScrapingBee"
Finanças,15,Tesouro Direto,br.gov.fazenda.tesouro.td,Serviços e Informações do Brasil,info@b3.com.br,https://www.tesourodireto.com.br,Finanças,3.3903096,7514,3543,1.000.000+,1000000,2145451,1,0,BRL,0,0,,Classificação Livre,3 de dez. de 2016,1766507503,3.7.1,,Agora o Tesouro Direto está muito mais perto de você.,https://play.google.com/store/apps/details?id=br.gov.fazenda.tesouro.td&hl=pt&gl=br,69,20,22,normal,189475,0.0,0.0,0.0,0.0,0.0,0.0,média,25,1.72,8.0,76.0,"SerpAPI, ScrapingBee"
Finanças,23,Mobills: Finanças Pessoais,br.com.gerenciadorfinanceiro.controller,Santander Corretora,suporte@mobills.com.br,https://www.mobills.com.br,Finanças,4.1724825,292746,108425,10.000.000+,10000000,11074121,1,0,BRL,1,1,"R$ 0,90 – R$ 499,90 por item",Classificação Livre,23 de jun. de 2013,1782742682,6.27.0,,"Comemore o aniversário de 11 anos Mobills, tenha o melhor gerenciador financeiro",https://play.google.com/store/apps/details?id=br.com.gerenciadorfinanceiro.controller&hl=pt&gl=br,0,29,15,gigante,1268338,240379.94,858499.8,2790124.36,532269.88,4635898.93,2874257.34,alta,25,4.08,72.0,16.0,"SerpAPI, ScrapingBee"
Finanças,21,Wise,com.transferwise.android,Wise Payments Ltd.,support@wise.com,https://wise.com,Finanças,4.8829784,1904417,35757,50.000.000+,50000000,51187094,1,0,BRL,0,0,,Classificação Livre,24 de mar. de 2014,1783003533,9.31.3,,A conta mais internacional do mundo,https://play.google.com/store/apps/details?id=com.transferwise.android&hl=pt&gl=br,0,45,9,gigante,6898019,0.0,0.0,0.0,0.0,0.0,0.0,média,25,4.64,92.0,8.0,"SerpAPI, ScrapingBee"
Finanças,20,Binance Compre Bitcoin Cripto,com.binance.dev,Binance Inc.,product@binance.com,https://www.binance.com/,Finanças,4.809806,4414408,41802,100.000.000+,100000000,215781427,1,0,BRL,0,0,,Classificação 10 anos,25 de out. de 2017,1782396503,3.16.7,,"Seu app para investimentos, Pix, criptomoedas, cartão de crédito e dólar digital",https://play.google.com/store/apps/details?id=com.binance.dev&hl=pt&gl=br,0,45,9,gigante,30858682,0.0,0.0,0.0,0.0,0.0,0.0,média,25,4.56,92.0,8.0,"SerpAPI, ScrapingBee"
Finanças,12,"Banco PagBank: Conta, Tap On +",br.com.uol.ps.myaccount,PagBank,aplicativo@pagbank.com.br,https://pagbank.com.br,Finanças,4.8885093,4472884,1073031,50.000.000+,50000000,90948805,1,0,BRL,0,0,,Classificação Livre,21 de dez. de 2016,1782949799,5.47.8,,"Conta com cartão de crédito grátis, investimentos, CDB que rende, maquininhas e+",https://play.google.com/store/apps/details?id=br.com.uol.ps.myaccount&hl=pt&gl=br,0,45,9,gigante,12556039,0.0,0.0,0.0,0.0,0.0,0.0,média,25,4.68,92.0,8.0,"SerpAPI, ScrapingBee"
Finanças,11,Revolut: Conta e Cartão Global,com.revolut.revolut,Revolut Ltd,feedback@revolut.com,https://www.revolut.com/,Finanças,4.830986,4024939,7610,50.000.000+,50000000,88153442,1,0,BRL,0,0,,Classificação Livre,1 de jun. de 2015,1782793816,10.136.1,,Revolucione suas finanças,https://play.google.com/store/apps/details?id=com.revolut.revolut&hl=pt&gl=br,0,45,9,gigante,12154346,0.0,0.0,0.0,0.0,0.0,0.0,média,25,4.96,100.0,0.0,"SerpAPI, ScrapingBee"
Finanças,24,IQ Option - Trading plataforma,com.iqoption,IQ Option,support@iqoption.com,,Finanças,4.259492,726463,63558,100.000.000+,100000000,132354247,1,0,BRL,0,0,,Classificação Livre,25 de abr. de 2014,1776185166,8.66.1,,"Negocie, invista, ações, ETFs, commodities. Gerenciamento de negociação",https://play.google.com/store/apps/details?id=com.iqoption&hl=pt&gl=br,0,22,0,gigante,14058321,0.0,0.0,0.0,0.0,0.0,0.0,média,25,2.44,36.0,64.0,"SerpAPI, ScrapingBee"
Finanças,4,XP Investimentos,br.com.xp.carteira,XP INVESTIMENTOS CCTVM S.A.,appxpinvestimentos@xpi.com.br,http://www.xpi.com.br,Finanças,3.8713648,313069,79737,10.000.000+,10000000,10529524,1,0,BRL,0,0,,Classificação Livre,26 de jan. de 2018,1782649652,4.167.0,,"Investimento, conta digital, Pix, pagamentos e mais em um só app.",https://play.google.com/store/apps/details?id=br.com.xp.carteira&hl=pt&gl=br,19,49,0,normal,1203197,0.0,0.0,0.0,0.0,0.0,0.0,média,25,2.68,40.0,56.0,"SerpAPI, ScrapingBee"
Finanças,3,Rico: só vantagem pra investir,br.com.rico.mobile,RICO.COM.VC,avaliacaoapp@rico.com.vc,http://www.rico.com.vc,Finanças,3.9435127,270103,94622,10.000.000+,10000000,11554689,1,0,BRL,0,0,,Classificação Livre,3 de ago. de 2016,1782605632,4.167.0,,Rentabilíssimas: produtos exclusivos de renda fixa com rentabilidade imbatível!,https://play.google.com/store/apps/details?id=br.com.rico.mobile&hl=pt&gl=br,19,49,0,normal,1325936,0.0,0.0,0.0,0.0,0.0,0.0,média,25,2.56,40.0,56.0,"SerpAPI, ScrapingBee"
