categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
Beleza,8,Skincare Routine: FeelinMySkin,com.feelinmyskin.app,FeelinMySkin,contact@feelinmyskin.com,https://www.feelinmyskin.com/,Beleza,4.6534653,4318,90,100.000+,100000,325917,1,0,BRL,0,1,"R$ 14,99 – R$ 149,99 por item",Classificação Livre,8 de ago. de 2020,1782036980,2.11.356,,Skin Care Routines Planner • Acne & Product Tracker • Journal & Community,https://play.google.com/store/apps/details?id=com.feelinmyskin.app&hl=pt&gl=br,100,61,94,pequeno/indie,34473,1204.31,4301.09,13978.54,2666.68,23225.89,14400.05,média,25,4.84,96.0,0.0,"SerpAPI, ScrapingBee"
Jogos de Trivia,6,Jogo de Trivia - Teste de QI,trivia.game.question.answer.iq.quiz.test.free,"Appgeneration - Radio, Podcasts, Games",info@appgeneration.com,https://www.appgeneration.com,Conhecimentos,4.826923,763,80,50.000+,50000,85902,1,0,BRL,1,1,"R$ 6,49 – R$ 38,99 por item",Classificação Livre,2 de dez. de 2025,1782730467,1.4.3,,Avalia e cresce a tua cultura geral com perguntas ajustadas a ti!,https://play.google.com/store/apps/details?id=trivia.game.question.answer.iq.quiz.test.free&hl=pt&gl=br,100,59,93,pequeno/indie,7165,118.97,424.88,1380.88,263.43,2294.38,1422.51,média,25,4.48,84.0,12.0,"SerpAPI, ScrapingBee"
Jogos de Cartas,7,CardGames.io: Play Card Games,io.cardgames.app,Red Ace Software,support@cardgames.io,https://cardgames.io,Cartas,4.633333,14244,9,100.000+,100000,407049,1,0,BRL,1,0,,Classificação Livre,9 de mar. de 2020,1775554638,1.36,,"Jogue mais de 40 jogos de cartas populares, paciência e jogos clássicos online e offline.",https://play.google.com/store/apps/details?id=io.cardgames.app&hl=pt&gl=br,100,56,93,pequeno/indie,30864,33.54,119.78,389.28,57.49,646.81,310.47,alta,13,3.92,69.2,23.1,"SerpAPI, ScrapingBee"
Jogos de Tabuleiro,15,2 Player Games - Offline,com.gamesoup.twoplayergames,Soup Ent,jovan@soupent.com,https://soupent.com/,Tabuleiros,4.43,2693,20,500.000+,500000,814957,1,0,BRL,1,1,"R$ 10,99 – R$ 27,99 por item",Classificação Livre,15 de mar. de 2025,1782134183,1.5.1,,Jogos sem Wi-Fi para 2 a 4 jogadores. Desafie seus amigos e familiares.,https://play.google.com/store/apps/details?id=com.gamesoup.twoplayergames&hl=pt&gl=br,92,66,93,pequeno/indie,69918,1006.94,3596.21,11687.69,2229.65,19419.55,12040.12,média,21,4.14,81.0,14.3,"SerpAPI, ScrapingBee"
Esportes,9,Superscore: Resultados Ao Vivo,com.superscore,Sportening,help@superscore.live,http://superscore.live,Esportes,4.951002,7779,764,500.000+,500000,823065,1,0,BRL,1,0,,Classificação 14 anos,23 de jan. de 2025,1781793702,2.14.1,,"Copa do Mundo 2026 ao vivo — placar, escalações e grupos. Sem anúncios.",https://play.google.com/store/apps/details?id=com.superscore&hl=pt&gl=br,84,74,93,pequeno/indie,91429,60.71,216.83,704.71,104.08,1170.9,562.03,alta,25,4.8,96.0,4.0,"SerpAPI, ScrapingBee"
Personalização,8,Ícone 3D Rolante Live Launcher,com.rollingicon.live.wallpaper.rollingapp,Radhe Radhe App,radheradhe062000@gmail.com,https://3drollingiconlivelauncher.blogspot.com,Personalização,4.7380953,6880,15,500.000+,500000,928091,1,0,BRL,1,0,,Classificação Livre,12 de abr. de 2026,1782216935,2.4,,Deixe sua tela divertida com ícones 3D rolantes e temas de launcher animados.,https://play.google.com/store/apps/details?id=com.rollingicon.live.wallpaper.rollingapp&hl=pt&gl=br,94,62,93,pequeno/indie,103734,68.88,246.02,799.56,118.09,1328.49,637.68,alta,25,4.48,92.0,8.0,"SerpAPI, ScrapingBee"
Mapas e Navegação,11,Mapa GPS: planejador de rotas,com.gpsnavigation.maps.driving.directions.routeplanner,VidaTech,TikDSaverTool@gmail.com,https://www.vidatool.com/,Mapas e navegação,4.732673,4483,112,1.000.000+,1000000,1173156,1,0,BRL,1,1,"R$ 5,99 – R$ 74,99 por item",Classificação Livre,20 de abr. de 2023,1779671052,1.7.14,,"Mapas GPS de navegação App, seu próprio planejador de rotas em tempo real",https://play.google.com/store/apps/details?id=com.gpsnavigation.maps.driving.directions.routeplanner&hl=pt&gl=br,100,59,93,pequeno/indie,110585,1969.69,7034.62,22862.51,4361.46,37986.95,23551.91,média,25,4.04,76.0,24.0,"SerpAPI, ScrapingBee"
Estilo de Vida,6,Habit Hunter: Gamified Routine,co.au.goalhero,Active User Studio,activeuser.co.jp@gmail.com,https://habithunter.activeuser.co,Produtividade,4.61,3522,57,50.000+,50000,93863,1,0,BRL,1,1,"R$ 5,49 – R$ 314,99 por item",Classificação Livre,30 de dez. de 2018,1778931627,1.6.0,,Transforme sua rotina diária em um jogo! Eleve sua vida a um novo patamar com este incrível rastreador de hábitos no estilo RPG.,https://play.google.com/store/apps/details?id=co.au.goalhero&hl=pt&gl=br,100,57,93,pequeno/indie,7715,830.18,2964.94,9636.06,1838.26,16010.69,9926.63,média,25,4.44,88.0,8.0,"SerpAPI, ScrapingBee"
Entretenimento,11,MegaVizzer - Filmes e Séries,com.megavizzer.guide,SOLFR APPS,solangefr@virgilian.com,https://megavizzer.faz-o-eli.online,Entretenimento,4.643293,3165,350,50.000+,50000,89952,1,0,BRL,1,0,,Classificação Livre,20 de fev. de 2026,1778577938,4.6.2,,Um guia completo para acompanhar filmes e series,https://play.google.com/store/apps/details?id=com.megavizzer.guide&hl=pt&gl=br,100,57,93,pequeno/indie,7375,4.45,15.9,51.68,7.63,85.87,41.22,média,25,4.36,84.0,12.0,"SerpAPI, ScrapingBee"
Jogos Casuais,12,Buraco Negro -Hole Swallow All,com.funspace.holeswallow,FunSpace,tinytapgame@gmail.com,https://www.minigame.io,Casuais,4.846847,16725,65,1.000.000+,1000000,1604853,1,0,BRL,1,1,"R$ 4,79 – R$ 519,99 por item",Classificação Livre,26 de jun. de 2025,1780638343,1.2.8,,"Absorva objetos, faça seu buraco negro crescer — jogo divertido e viciante.",https://play.google.com/store/apps/details?id=com.funspace.holeswallow&hl=pt&gl=br,79,74,92,pequeno/indie,156753,19385.19,69232.83,225006.69,42924.35,373857.27,231791.51,alta,25,4.2,76.0,12.0,"SerpAPI, ScrapingBee"
Jogos Arcade,8,RETRODY : Jogos Arcade Retrô,com.sjkim.retrodyssey,sungjun221,retrodysseyapp@gmail.com,https://retrody.com,Arcade,4.5,1230,21,100.000+,100000,145047,1,0,BRL,1,1,"R$ 14,99 – R$ 109,90 por item",Classificação Livre,17 de fev. de 2025,1782465950,0.5.5,,Uma jornada retrô cheia de nostalgia nos clássicos jogos de arcade,https://play.google.com/store/apps/details?id=com.sjkim.retrodyssey&hl=pt&gl=br,100,53,92,pequeno/indie,12468,542.48,1937.44,6296.66,1201.21,10462.15,6486.53,média,24,4.21,79.2,20.8,"SerpAPI, ScrapingBee"
Produtividade,5,Notas do calendário,com.asyncbyte.calendar.notes,AsyncByte Software,AsyncByte@gmail.com,http://www.asyncbyte-software.com/,Produtividade,4.53,2755,134,1.000.000+,1000000,1118142,1,0,BRL,1,0,,Classificação Livre,6 de jan. de 2017,1779948839,1.0.34,,Aplicação de anotações de calendário simples e fácil de usar.,https://play.google.com/store/apps/details?id=com.asyncbyte.calendar.notes&hl=pt&gl=br,100,52,92,pequeno/indie,105142,120.6,430.71,1399.8,206.74,2325.82,1116.39,média,25,4.6,84.0,0.0,"SerpAPI, ScrapingBee"
Notícias e Revistas,5,Jornais Brasileiros,com.diariosbrasil,JpCrow,cuervojuanpablo@gmail.com,http://jpcrow.com.ar/,Notícias e revistas,4.79,615,287,10.000+,10000,35373,1,0,BRL,1,0,,Classificação Livre,15 de mai. de 2016,1778246617,28.0,,Todos os Jornais e revistas do Brasil. Jornais Brasilerios,https://play.google.com/store/apps/details?id=com.diariosbrasil&hl=pt&gl=br,100,54,92,pequeno/indie,2742,1.66,5.91,19.22,2.84,31.93,15.33,média,25,4.84,100.0,0.0,"SerpAPI, ScrapingBee"
Eventos,2,Planejador de Eventos e Festas,app.topevent.android,Wedding Planner App,info@topevent.app,https://topevent.app/,Eventos,4.66,1192,63,100.000+,100000,298906,1,0,BRL,1,1,"R$ 9,49 – R$ 159,99 por item",Classificação Livre,18 de ago. de 2022,1777540544,4.11.46,,"Planejador de eventos para qualquer feriado: casamento, aniversário, Natal.",https://play.google.com/store/apps/details?id=app.topevent.android&hl=pt&gl=br,100,54,92,pequeno/indie,26223,871.36,3112.01,10114.03,1929.45,16804.85,10419.01,média,25,4.6,88.0,8.0,"SerpAPI, ScrapingBee"
Jogos Musicais,13,Muse Dash,com.prpr.musedash,hasuhasu,md_support@peropero.net,https://musedash.peropero.net/#/,Música,4.659176,65057,1140,1.000.000+,1000000,1164891,0,2.49,BRL,0,1,"R$ 4,99 – R$ 189,99 por item",Classificação 14 anos,15 de jun. de 2018,1781247678,6.4.0,,O paraíso do parkour e do ritmo - Muse Dash!,https://play.google.com/store/apps/details?id=com.prpr.musedash&hl=pt&gl=br,84,64,91,pequeno/indie,111962,6568.01,23457.17,76235.81,14543.45,126668.73,78534.61,alta,25,4.16,76.0,16.0,"SerpAPI, ScrapingBee"
Reprodutores de Vídeo,15,Video Player - OPlayer Lite,com.olimsoft.android.oplayer,OLIMSOFT,olimsoft@gmail.com,http://www.edavs.com,Reproduzir e editar vídeos,4.44,8087,177,500.000+,500000,939190,1,0,BRL,1,1,"R$ 4,19 – R$ 38,99 por item",Classificação Livre,15 de fev. de 2012,1781748156,5.00.43,,"Reprodutor de mídia em todos os formatos, sem necessidade de conversor de vídeo!",https://play.google.com/store/apps/details?id=com.olimsoft.android.oplayer&hl=pt&gl=br,94,56,91,pequeno/indie,95490,936.51,3344.69,10870.24,2073.71,18061.32,11198.02,alta,25,4.56,92.0,8.0,"SerpAPI, ScrapingBee"
Ferramentas,1,Tooly: Caixa de Ferramentas,com.yousx.thetoolsapp,FutureCraft Apps,futurecraftapps@gmail.com,https://futurecraftapps.com/,Ferramentas,4.71,5527,40,500.000+,500000,642455,1,0,BRL,1,1,"R$ 5,99 – R$ 55,99 por item",Classificação Livre,30 de jan. de 2023,1777549568,1.39,,Mais de 100 ferramentas úteis em um só aplicativo.,https://play.google.com/store/apps/details?id=com.yousx.thetoolsapp&hl=pt&gl=br,94,57,91,pequeno/indie,58711,735.94,2628.36,8542.15,1629.58,14193.12,8799.73,alta,25,4.76,96.0,0.0,"SerpAPI, ScrapingBee"
Fotografia,21,Vintage Camera - Video & Photo,com.vysionapps.vintagecam,VysionApps,vysionapps@gmail.com,,Fotografia,4.6666665,162,3,10.000+,10000,40711,1,0,BRL,0,1,"R$ 26,99 por item",Classificação Livre,4 de dez. de 2025,1776166253,1.5.0,,Câmera analógica vintage. Tire fotos. Grave vídeos. Visualização ao vivo. Filtros retrô.,https://play.google.com/store/apps/details?id=com.vysionapps.vintagecam&hl=pt&gl=br,100,49,91,pequeno/indie,3183,33.08,118.16,384.01,73.26,638.05,395.59,média,4,4.25,75.0,0.0,"SerpAPI, ScrapingBee"
Personalização,3,ChromaFusion Launcher - Themes,com.lwsipl.chromafusion.launcher,lwsoftipl Apps,lwsoftipl@gmail.com,https://lwapps.com/,Personalização,4.7156863,2767,82,100.000+,100000,104801,1,0,BRL,1,0,,Classificação Livre,14 de ago. de 2025,1772687460,3.0,,"Personalize seu Android com temas, widgets e pacotes de ícones elegantes!",https://play.google.com/store/apps/details?id=com.lwsipl.chromafusion.launcher&hl=pt&gl=br,100,51,91,pequeno/indie,8669,5.23,18.69,60.75,8.97,100.93,48.45,média,25,4.52,92.0,4.0,"SerpAPI, ScrapingBee"
Medicina,8,Remédio Certo: Alarme,com.germanno.remedio_certo_app_v1,Germano,contatocarger@gmail.com,https://cgermanno.github.io/,Estilo de vida,4.4716983,354,56,10.000+,10000,23351,1,0,BRL,1,1,"R$ 9,99 – R$ 149,99 por item",Classificação Livre,19 de fev. de 2026,1781765249,1.0.15,,Veja o que vai tomar: Esqueça os nomes complicados. Tire uma foto da caixa.,https://play.google.com/store/apps/details?id=com.germanno.remedio_certo_app_v1&hl=pt&gl=br,100,50,91,pequeno/indie,1924,66.47,237.41,771.58,147.19,1282.01,794.85,média,25,2.72,36.0,60.0,"SerpAPI, ScrapingBee"
Finanças,2,Investidor10 - Bolsa e Mercado,com.investidor10app,Investidor10,contato@investidor10.com.br,https://investidor10.com.br/,Finanças,4.8551126,43661,6004,500.000+,500000,792075,1,0,BRL,0,1,"R$ 19,90 – R$ 238,80 por item",Classificação Livre,22 de dez. de 2023,1781287567,1.1.27,,"Gestão de Investimentos, Agenda de Dividendos, Análise de Ações, FIIs e Stocks.",https://play.google.com/store/apps/details?id=com.investidor10app&hl=pt&gl=br,84,64,91,pequeno/indie,87812,10057.98,35921.35,116744.4,22271.24,193975.31,120264.69,alta,25,4.92,100.0,0.0,"SerpAPI, ScrapingBee"
Entretenimento,2,CarnavalFlicks: Assista Agora,com.extremelyexcited.carnavalflicks,Avolution Art,KimduNglinh04071991xkeyu@hotmail.com,,Entretenimento,4.721393,1966,1009,500.000+,500000,678867,1,0,BRL,1,0,,Classificação Livre,12 de nov. de 2025,,Varies with device,,Todo o entretenimento que você ama. Assista a filmes e séries de TV grátis.,https://play.google.com/store/apps/details?id=com.extremelyexcited.carnavalflicks&hl=pt&gl=br,98,53,91,pequeno/indie,62217,27.04,96.58,313.89,46.36,521.54,250.34,média,25,4.4,76.0,4.0,"SerpAPI, ScrapingBee"
Família,6,Quem sou eu? Guess Up Crianças,pt.cosmicode.guessupkids,Cosmicode,games@cosmicode.pt,https://cosmicode.games/,Educativos,4.65,4027,122,500.000+,500000,765674,1,0,BRL,0,1,"R$ 9,90 – R$ 199,90 por item",Classificação Livre,15 de fev. de 2019,1776252310,3.1.6,,Jogo de mímicas e charadas para adivinhar pessoas e personagens com sua família,https://play.google.com/store/apps/details?id=pt.cosmicode.guessupkids&hl=pt&gl=br,92,55,90,pequeno/indie,60021,3878.51,13851.83,45018.45,8588.14,74799.89,46375.93,média,25,4.12,80.0,20.0,"SerpAPI, ScrapingBee"
Jogos Esportivos,5,Sport Star - Team Manager Idle,com.coolcatsgames.sportstaridle,Gryphon Games,support@gryphon.games,https://www.gryphon.games/,Esportes,4.6635513,5297,208,500.000+,500000,615189,1,0,BRL,0,1,"R$ 2,49 – R$ 579,99 por item",Classificação 14 anos,15 de abr. de 2026,1783095608,0.13.0,,Construa seu império esportivo!,https://play.google.com/store/apps/details?id=com.coolcatsgames.sportstaridle&hl=pt&gl=br,84,62,90,pequeno/indie,47678,6158.67,21995.25,71484.57,13637.06,118774.37,73640.11,alta,25,4.6,92.0,4.0,"SerpAPI, ScrapingBee"
Jogos Musicais,3,Complete Rhythm Trainer,com.binaryguilt.completerhythmtrainer,Binary Guilt Software,hello@completerhythmtrainer.com,https://completerhythmtrainer.com,Música,4.76,4794,180,500.000+,500000,846907,1,0,BRL,0,1,"R$ 5,49 – R$ 54,99 por item",Classificação Livre,8 de abr. de 2019,1774003293,1.7.4-126 (121126),,O aplicativo definitivo de treino rítmico para músicos.,https://play.google.com/store/apps/details?id=com.binaryguilt.completerhythmtrainer&hl=pt&gl=br,92,53,90,pequeno/indie,66736,1243.16,4439.85,14429.5,2752.7,23975.17,14864.6,média,25,4.76,96.0,4.0,"SerpAPI, ScrapingBee"
Ferramentas,4,Caixa ferramentas inteligente,com.smarttools.utility.multipurpose,Apps Cabinet,appscabinet.developer@gmail.com,,Ferramentas,4.6666665,1309,7,100.000+,100000,351830,1,0,BRL,1,1,"R$ 10,99 – R$ 57,99 por item",Classificação Livre,9 de nov. de 2021,1769720444,1.2.5,,Aplicativo de ferramentas inteligentes com Leitor de QR e Conversor de unidades.,https://play.google.com/store/apps/details?id=com.smarttools.utility.multipurpose&hl=pt&gl=br,100,46,90,pequeno/indie,31140,432.3,1543.93,5017.78,957.24,8337.23,5169.08,média,11,4.18,72.7,9.1,"SerpAPI, ScrapingBee"
Paternidade,6,Idade Gestacional (do bebê),com.danproductions.medical.gestational_age,Alpen Mobile,alpenmob@alpenmob.com,https://alpenmob.com,Medicina,4.9226665,6107,172,500.000+,500000,770303,1,0,BRL,1,1,"R$ 9,99 – R$ 49,99 por item",Classificação Livre,16 de out. de 2020,1782782239,1.2.412,,Calculadora rápida de idade gestacional e acompanhamento pré-natal,https://play.google.com/store/apps/details?id=com.danproductions.medical.gestational_age&hl=pt&gl=br,84,62,90,pequeno/indie,85275,1139.69,4070.33,13228.57,2523.6,21979.78,13627.46,alta,25,4.4,84.0,16.0,"SerpAPI, ScrapingBee"
Paternidade,5,Acompanhe a gravidez e o bebé,period.pregnancy.tracker.app,Outlookdaily,helps@taskdaily.net,https://taskdaily.net/,Criação de filhos,4.722772,2592,115,500.000+,500000,889706,1,0,BRL,1,1,"R$ 25,99 – R$ 94,99 por item",Classificação Livre,2 de abr. de 2025,1776674481,1.2.9,,"Acompanhe a sua gravidez e o crescimento do bebé, mostre as suas mudanças",https://play.google.com/store/apps/details?id=period.pregnancy.tracker.app&hl=pt&gl=br,92,55,90,pequeno/indie,82690,1975.68,7055.99,22931.95,4374.71,38102.32,23623.44,média,25,4.64,92.0,8.0,"SerpAPI, ScrapingBee"
Estilo de Vida,9,Glowin - Rotina Diaria Habitos,com.kompanion.glowin.android,Ornitorenk Dijital Hizmetler Anonim Sirketi,hi@kompanionapp.com,https://kompanionapp.com,Saúde e fitness,4.8697915,5810,65,100.000+,100000,106147,1,0,BRL,0,1,"R$ 39,90 – R$ 159,99 por item",Classificação Livre,5 de set. de 2025,1767703464,1.0.2,,"Organize sua rotina, crie hábitos e alcance seus objetivos todos os dias",https://play.google.com/store/apps/details?id=com.kompanion.glowin.android&hl=pt&gl=br,100,47,90,pequeno/indie,8787,461.08,1646.73,5351.86,1020.97,8892.33,5513.24,alta,25,4.32,80.0,12.0,"SerpAPI, ScrapingBee"
Saúde e Fitness,13,Befit: Plano e Treino Academia,app.befit,3APPS LLC,contact@appbefit.com,https://appbefit.com/,Saúde e fitness,4.855932,6041,951,1.000.000+,1000000,1288994,1,0,BRL,0,1,"R$ 24,90 – R$ 179,90 por item",Classificação Livre,28 de out. de 2025,1783022043,1.1.17,,App de Musculação na Academia e Exercícios em Casa com Treino de Força e Fitness,https://play.google.com/store/apps/details?id=app.befit&hl=pt&gl=br,84,63,90,pequeno/indie,146501,8663.48,30941.01,100558.3,19183.43,167081.48,103590.52,alta,25,3.96,72.0,28.0,"SerpAPI, ScrapingBee"
Comunicação,4,Expressia: Falar e Aprender,life.expressia,Colibri Interfaces,support@expressia.life,https://expressia.life,Comunicação,4.41,221,84,100.000+,100000,118100,1,0,BRL,0,1,"R$ 1,89 – R$ 59,00 por item",Classificação Livre,10 de nov. de 2020,1779092681,1.27.0-b143,,"Fale por Imagens e Crie Atividades Adaptadas para Educação Especial, Fono e Mais",https://play.google.com/store/apps/details?id=life.expressia&hl=pt&gl=br,100,47,90,pequeno/indie,8942,104.82,374.36,1216.68,232.11,2021.56,1253.37,média,25,4.6,88.0,4.0,"SerpAPI, ScrapingBee"
Jogos de Palavras,9,Encontrar Palavra: Word Search,connect.search.words.games.puzzle,MicroEra,microera_service03@outlook.com,http://microera-games.com,Educativos,4.7615385,11611,111,1.000.000+,1000000,1883123,1,0,BRL,1,1,"R$ 4,85 – R$ 201,92 por item",Classificação Livre,16 de fev. de 2023,1780301141,1.3217,,Teste sua mente com caça palavras e palavras cruzadas no incrível word search!,https://play.google.com/store/apps/details?id=connect.search.words.games.puzzle&hl=pt&gl=br,79,61,89,pequeno/indie,154501,11008.04,39314.43,127771.88,24374.94,212297.9,131624.7,alta,25,4.88,96.0,0.0,"SerpAPI, ScrapingBee"
Jogos de Trivia,14,Quiz de Conhecimentos Gerais,com.generalknowledge.freequizgame,Battery Stats Saver,support.generalquizunity@repairbatterylife.com,https://repairbatterylife.com/generalquizunity,Conhecimentos,4.53,1637,97,100.000+,100000,366087,1,0,BRL,1,1,"R$ 5,49 – R$ 549,99 por item",Classificação Livre,15 de fev. de 2018,1770217379,6.1.2,,Teste habilidades com Quiz de Conhecimentos Gerais!,https://play.google.com/store/apps/details?id=com.generalknowledge.freequizgame&hl=pt&gl=br,100,41,89,pequeno/indie,27600,4752.18,16972.07,55159.22,10522.68,91649.17,56822.48,média,25,3.68,60.0,28.0,"SerpAPI, ScrapingBee"
